order_id,order_date,customer_id,region,customer_segment,product_id,product_name,category,quantity,discount,revenue,cost,profit
O00789,2025-04-14,C0028,West,Consumer,P003,Office Chair,Furniture,3,0,540,330,210
O00790,2025-11-25,C0215,West,Small Business,P002,Wireless Headphones,Electronics,1,0.2,76.0,55,21.0
O00791,2025-07-07,C0057,North,Consumer,P008,Desk Lamp,Furniture,5,0,200,110,90
O00792,2025-08-28,C0206,North,Corporate,P004,Standing Desk,Furniture,8,0,2480,1520,960
O00793,2025-11-12,C0069,North,Small Business,P007,Monitor 27,Electronics,6,0,1680,1080,600
O00794,2025-04-21,C0246,North,Consumer,P002,Wireless Headphones,Electronics,5,0,475,275,200
O00795,2025-04-09,C0135,South,Small Business,P004,Standing Desk,Furniture,7,0.05,2061.5,1330,731.5
O00796,2025-11-23,C0148,East,Small Business,P003,Office Chair,Furniture,7,0,1260,770,490
O00797,2025-03-27,C0203,South,Small Business,P008,Desk Lamp,Furniture,7,0,280,154,126
O00798,2025-10-01,C0154,West,Corporate,P007,Monitor 27,Electronics,6,0.05,1596.0,1080,516.0
O00799,2025-07-31,C0196,West,Small Business,P006,Backpack,Accessories,6,0.1,270.0,150,120.0
O00800,2025-10-07,C0055,West,Small Business,P006,Backpack,Accessories,4,0.2,160.0,100,60.0
O00801,2025-08-18,C0246,West,Consumer,P005,Smartphone X,Electronics,6,0.15,3315.0,2520,795.0
O00802,2025-01-09,C0133,South,Corporate,P001,Laptop Pro 14,Electronics,5,0.2,4800.0,4250,550.0
O00803,2025-04-20,C0220,East,Consumer,P001,Laptop Pro 14,Electronics,5,0.05,5700.0,4250,1450.0
O00804,2025-01-20,C0118,East,Consumer,P005,Smartphone X,Electronics,3,0,1950,1260,690
O00805,2025-10-26,C0064,South,Corporate,P003,Office Chair,Furniture,5,0.1,810.0,550,260.0
O00806,2025-07-24,C0146,South,Small Business,P005,Smartphone X,Electronics,2,0.2,1040.0,840,200.0
O00807,2025-03-30,C0125,North,Small Business,P002,Wireless Headphones,Electronics,6,0.15,484.5,330,154.5
O00808,2025-07-15,C0021,North,Corporate,P005,Smartphone X,Electronics,1,0.2,520.0,420,100.0
O00809,2025-03-03,C0223,South,Small Business,P006,Backpack,Accessories,7,0.15,297.5,175,122.5
O00810,2025-06-06,C0135,North,Corporate,P001,Laptop Pro 14,Electronics,7,0,8400,5950,2450
O00811,2025-12-24,C0057,South,Consumer,P003,Office Chair,Furniture,6,0.2,864.0,660,204.0
O00812,2025-10-22,C0130,North,Consumer,P007,Monitor 27,Electronics,8,0.2,1792.0,1440,352.0
O00813,2025-03-17,C0034,East,Consumer,P007,Monitor 27,Electronics,5,0.15,1190.0,900,290.0
O00814,2025-07-24,C0068,North,Corporate,P008,Desk Lamp,Furniture,1,0.2,32.0,22,10.0
O00815,2025-09-04,C0144,South,Corporate,P007,Monitor 27,Electronics,3,0.05,798.0,540,258.0
O00816,2025-11-12,C0189,South,Consumer,P007,Monitor 27,Electronics,4,0.2,896.0,720,176.0
O00817,2025-06-15,C0176,North,Consumer,P002,Wireless Headphones,Electronics,5,0.15,403.75,275,128.75
O00818,2025-06-28,C0049,East,Corporate,P007,Monitor 27,Electronics,7,0.1,1764.0,1260,504.0
O00819,2025-06-29,C0158,West,Small Business,P001,Laptop Pro 14,Electronics,5,0.05,5700.0,4250,1450.0
O00820,2025-04-30,C0052,East,Consumer,P003,Office Chair,Furniture,8,0,1440,880,560
O00821,2025-05-05,C0243,South,Corporate,P002,Wireless Headphones,Electronics,2,0,190,110,80
O00822,2025-06-06,C0116,West,Consumer,P001,Laptop Pro 14,Electronics,6,0,7200,5100,2100
O00823,2025-04-19,C0053,East,Small Business,P006,Backpack,Accessories,4,0.2,160.0,100,60.0
O00824,2025-07-12,C0150,North,Corporate,P008,Desk Lamp,Furniture,3,0,120,66,54
O00825,2025-04-13,C0203,East,Consumer,P003,Office Chair,Furniture,1,0.1,162.0,110,52.0
O00826,2025-07-18,C0170,East,Small Business,P008,Desk Lamp,Furniture,1,0,40,22,18
O00827,2025-05-30,C0223,West,Consumer,P006,Backpack,Accessories,2,0,100,50,50
O00828,2025-09-06,C0222,North,Consumer,P007,Monitor 27,Electronics,2,0.1,504.0,360,144.0
O00829,2025-12-31,C0006,North,Consumer,P004,Standing Desk,Furniture,8,0.2,1984.0,1520,464.0
O00830,2025-07-21,C0191,South,Consumer,P005,Smartphone X,Electronics,6,0.15,3315.0,2520,795.0
O00831,2025-11-17,C0078,South,Small Business,P006,Backpack,Accessories,6,0.1,270.0,150,120.0
O00832,2025-07-18,C0228,North,Small Business,P005,Smartphone X,Electronics,1,0.1,585.0,420,165.0
O00833,2025-06-24,C0230,West,Small Business,P005,Smartphone X,Electronics,4,0.05,2470.0,1680,790.0
O00834,2025-09-24,C0246,South,Corporate,P003,Office Chair,Furniture,2,0.15,306.0,220,86.0
O00835,2025-06-09,C0233,East,Corporate,P004,Standing Desk,Furniture,3,0.15,790.5,570,220.5
O00836,2025-10-25,C0139,South,Consumer,P003,Office Chair,Furniture,4,0.05,684.0,440,244.0
O00837,2025-03-16,C0168,South,Corporate,P005,Smartphone X,Electronics,3,0.15,1657.5,1260,397.5
O00838,2025-06-12,C0215,South,Small Business,P002,Wireless Headphones,Electronics,2,0.05,180.5,110,70.5
O00839,2025-07-30,C0078,West,Small Business,P001,Laptop Pro 14,Electronics,6,0.15,6120.0,5100,1020.0
O00840,2025-02-24,C0034,South,Consumer,P005,Smartphone X,Electronics,3,0.05,1852.5,1260,592.5
O00841,2025-04-29,C0060,North,Corporate,P005,Smartphone X,Electronics,4,0.2,2080.0,1680,400.0
O00842,2025-09-15,C0217,West,Small Business,P002,Wireless Headphones,Electronics,8,0.05,722.0,440,282.0
O00843,2025-09-09,C0122,South,Consumer,P006,Backpack,Accessories,3,0.15,127.5,75,52.5
O00844,2025-07-29,C0196,North,Corporate,P004,Standing Desk,Furniture,4,0,1240,760,480
O00845,2025-04-15,C0017,South,Corporate,P007,Monitor 27,Electronics,4,0.05,1064.0,720,344.0
O00846,2025-05-07,C0110,West,Consumer,P008,Desk Lamp,Furniture,6,0.15,204.0,132,72.0
O00847,2025-11-10,C0241,North,Small Business,P007,Monitor 27,Electronics,6,0.15,1428.0,1080,348.0
O00848,2025-01-22,C0225,South,Small Business,P002,Wireless Headphones,Electronics,8,0.15,646.0,440,206.0
O00849,2025-07-18,C0133,North,Consumer,P007,Monitor 27,Electronics,1,0.2,224.0,180,44.0
O00850,2025-06-05,C0199,East,Corporate,P005,Smartphone X,Electronics,8,0.15,4420.0,3360,1060.0
O00851,2025-11-10,C0236,North,Small Business,P003,Office Chair,Furniture,7,0.1,1134.0,770,364.0
O00852,2025-02-16,C0185,North,Consumer,P003,Office Chair,Furniture,8,0.15,1224.0,880,344.0
O00853,2025-06-15,C0116,North,Consumer,P003,Office Chair,Furniture,7,0.15,1071.0,770,301.0
O00854,2025-02-16,C0065,East,Small Business,P008,Desk Lamp,Furniture,4,0.15,136.0,88,48.0
O00855,2025-02-28,C0181,West,Small Business,P003,Office Chair,Furniture,2,0,360,220,140
O00856,2025-12-29,C0099,South,Corporate,P006,Backpack,Accessories,2,0.2,80.0,50,30.0
O00857,2025-06-21,C0145,South,Consumer,P007,Monitor 27,Electronics,1,0.05,266.0,180,86.0
O00858,2025-08-03,C0079,East,Small Business,P003,Office Chair,Furniture,3,0,540,330,210
O00859,2025-03-02,C0231,South,Consumer,P008,Desk Lamp,Furniture,5,0.05,190.0,110,80.0
O00860,2025-08-23,C0128,West,Small Business,P001,Laptop Pro 14,Electronics,5,0,6000,4250,1750
O00861,2025-04-22,C0151,West,Corporate,P001,Laptop Pro 14,Electronics,8,0.05,9120.0,6800,2320.0
O00862,2025-11-04,C0154,North,Consumer,P007,Monitor 27,Electronics,8,0,2240,1440,800
O00863,2025-04-05,C0038,North,Small Business,P005,Smartphone X,Electronics,4,0,2600,1680,920
O00864,2025-01-17,C0171,East,Corporate,P006,Backpack,Accessories,1,0.05,47.5,25,22.5
O00865,2025-08-02,C0046,South,Small Business,P002,Wireless Headphones,Electronics,1,0,95,55,40
O00866,2025-10-24,C0093,North,Consumer,P005,Smartphone X,Electronics,3,0.15,1657.5,1260,397.5
O00867,2025-07-14,C0210,North,Corporate,P005,Smartphone X,Electronics,6,0.1,3510.0,2520,990.0
O00868,2025-03-10,C0032,East,Corporate,P002,Wireless Headphones,Electronics,5,0.15,403.75,275,128.75
O00869,2025-11-10,C0015,North,Small Business,P007,Monitor 27,Electronics,4,0.05,1064.0,720,344.0
O00870,2025-12-28,C0074,West,Small Business,P002,Wireless Headphones,Electronics,8,0.2,608.0,440,168.0
O00871,2025-10-22,C0160,East,Consumer,P006,Backpack,Accessories,5,0.2,200.0,125,75.0
O00872,2025-04-03,C0227,South,Small Business,P008,Desk Lamp,Furniture,8,0.15,272.0,176,96.0
O00873,2025-03-02,C0007,West,Small Business,P005,Smartphone X,Electronics,4,0,2600,1680,920
O00874,2025-08-01,C0106,North,Corporate,P002,Wireless Headphones,Electronics,4,0.2,304.0,220,84.0
O00875,2025-11-24,C0052,East,Corporate,P006,Backpack,Accessories,4,0,200,100,100
O00876,2025-09-17,C0141,East,Consumer,P002,Wireless Headphones,Electronics,5,0.1,427.5,275,152.5
O00877,2025-07-22,C0186,North,Consumer,P002,Wireless Headphones,Electronics,6,0.1,513.0,330,183.0
O00878,2025-12-11,C0123,West,Consumer,P004,Standing Desk,Furniture,6,0.1,1674.0,1140,534.0
O00879,2025-11-18,C0118,East,Corporate,P003,Office Chair,Furniture,8,0.05,1368.0,880,488.0
O00880,2025-06-03,C0145,East,Small Business,P007,Monitor 27,Electronics,1,0.2,224.0,180,44.0
O00881,2025-12-17,C0085,East,Consumer,P001,Laptop Pro 14,Electronics,4,0.2,3840.0,3400,440.0
O00882,2025-06-23,C0097,South,Small Business,P003,Office Chair,Furniture,5,0,900,550,350
O00883,2025-03-01,C0222,East,Small Business,P007,Monitor 27,Electronics,3,0.2,672.0,540,132.0
O00884,2025-07-31,C0023,West,Consumer,P006,Backpack,Accessories,1,0.1,45.0,25,20.0
O00885,2025-04-21,C0135,East,Consumer,P006,Backpack,Accessories,8,0.1,360.0,200,160.0
O00886,2025-04-14,C0234,North,Corporate,P002,Wireless Headphones,Electronics,6,0,570,330,240
O00887,2025-03-20,C0049,East,Corporate,P001,Laptop Pro 14,Electronics,8,0.2,7680.0,6800,880.0
O00888,2025-02-20,C0211,South,Consumer,P005,Smartphone X,Electronics,6,0.05,3705.0,2520,1185.0
O00889,2025-09-25,C0030,North,Corporate,P001,Laptop Pro 14,Electronics,8,0.15,8160.0,6800,1360.0
O00890,2025-08-28,C0228,North,Consumer,P001,Laptop Pro 14,Electronics,2,0.1,2160.0,1700,460.0
O00891,2025-06-09,C0164,South,Corporate,P005,Smartphone X,Electronics,1,0.2,520.0,420,100.0
O00892,2025-05-22,C0137,East,Corporate,P004,Standing Desk,Furniture,4,0.1,1116.0,760,356.0
O00893,2025-03-22,C0071,North,Consumer,P002,Wireless Headphones,Electronics,5,0.05,451.25,275,176.25
O00894,2025-06-29,C0141,East,Corporate,P002,Wireless Headphones,Electronics,4,0.2,304.0,220,84.0
O00895,2025-05-06,C0044,North,Corporate,P003,Office Chair,Furniture,5,0.2,720.0,550,170.0
O00896,2025-03-08,C0008,West,Small Business,P006,Backpack,Accessories,8,0,400,200,200
O00897,2025-01-28,C0023,West,Corporate,P001,Laptop Pro 14,Electronics,2,0.15,2040.0,1700,340.0
O00898,2025-07-02,C0080,East,Consumer,P003,Office Chair,Furniture,8,0.2,1152.0,880,272.0
O00899,2025-03-09,C0024,West,Consumer,P002,Wireless Headphones,Electronics,8,0.2,608.0,440,168.0
O00900,2025-08-29,C0060,South,Consumer,P008,Desk Lamp,Furniture,5,0.15,170.0,110,60.0
O00901,2025-04-04,C0180,East,Corporate,P005,Smartphone X,Electronics,6,0.15,3315.0,2520,795.0
O00902,2025-02-03,C0122,North,Corporate,P008,Desk Lamp,Furniture,8,0,320,176,144
O00903,2025-05-25,C0197,East,Small Business,P008,Desk Lamp,Furniture,8,0.05,304.0,176,128.0
O00904,2025-02-24,C0084,North,Corporate,P003,Office Chair,Furniture,2,0.15,306.0,220,86.0
O00905,2025-07-31,C0062,South,Small Business,P008,Desk Lamp,Furniture,7,0.2,224.0,154,70.0
O00906,2025-02-03,C0088,South,Small Business,P003,Office Chair,Furniture,8,0.15,1224.0,880,344.0
O00907,2025-06-25,C0140,South,Consumer,P007,Monitor 27,Electronics,7,0.2,1568.0,1260,308.0
O00908,2025-10-31,C0153,West,Corporate,P002,Wireless Headphones,Electronics,8,0,760,440,320
O00909,2025-06-07,C0245,West,Consumer,P002,Wireless Headphones,Electronics,8,0.05,722.0,440,282.0
O00910,2025-09-11,C0166,North,Consumer,P002,Wireless Headphones,Electronics,7,0.1,598.5,385,213.5
O00911,2025-11-22,C0208,North,Consumer,P004,Standing Desk,Furniture,3,0.2,744.0,570,174.0
O00912,2025-05-30,C0100,West,Consumer,P003,Office Chair,Furniture,8,0.2,1152.0,880,272.0
O00913,2025-10-19,C0204,East,Corporate,P004,Standing Desk,Furniture,6,0.1,1674.0,1140,534.0
O00914,2025-01-05,C0157,West,Consumer,P006,Backpack,Accessories,2,0.2,80.0,50,30.0
O00915,2025-10-09,C0248,North,Consumer,P005,Smartphone X,Electronics,1,0.1,585.0,420,165.0
O00916,2025-01-16,C0061,West,Small Business,P006,Backpack,Accessories,2,0.1,90.0,50,40.0
O00917,2025-07-27,C0098,West,Small Business,P007,Monitor 27,Electronics,6,0.15,1428.0,1080,348.0
O00918,2025-03-13,C0049,West,Corporate,P004,Standing Desk,Furniture,3,0.15,790.5,570,220.5
O00919,2025-12-10,C0033,South,Consumer,P007,Monitor 27,Electronics,3,0.1,756.0,540,216.0
O00920,2025-09-07,C0169,West,Consumer,P002,Wireless Headphones,Electronics,1,0.05,90.25,55,35.25
O00921,2025-08-22,C0229,West,Small Business,P002,Wireless Headphones,Electronics,3,0.15,242.25,165,77.25
O00922,2025-08-06,C0142,West,Corporate,P003,Office Chair,Furniture,8,0.2,1152.0,880,272.0
O00923,2025-08-06,C0155,North,Small Business,P006,Backpack,Accessories,4,0.05,190.0,100,90.0
O00924,2025-05-18,C0106,East,Consumer,P008,Desk Lamp,Furniture,4,0.2,128.0,88,40.0
O00925,2025-02-27,C0149,West,Small Business,P001,Laptop Pro 14,Electronics,8,0.1,8640.0,6800,1840.0
O00926,2025-05-24,C0120,North,Small Business,P002,Wireless Headphones,Electronics,3,0.2,228.0,165,63.0
O00927,2025-11-19,C0190,North,Small Business,P002,Wireless Headphones,Electronics,4,0.15,323.0,220,103.0
O00928,2025-10-01,C0200,North,Corporate,P005,Smartphone X,Electronics,1,0.1,585.0,420,165.0
O00929,2025-06-19,C0108,East,Corporate,P008,Desk Lamp,Furniture,8,0.2,256.0,176,80.0
O00930,2025-12-22,C0237,East,Small Business,P005,Smartphone X,Electronics,3,0,1950,1260,690
O00931,2025-10-24,C0044,North,Small Business,P005,Smartphone X,Electronics,1,0.15,552.5,420,132.5
O00932,2025-09-06,C0022,South,Small Business,P005,Smartphone X,Electronics,1,0.1,585.0,420,165.0
O00933,2025-03-09,C0158,East,Corporate,P002,Wireless Headphones,Electronics,5,0.1,427.5,275,152.5
O00934,2025-11-06,C0045,South,Small Business,P005,Smartphone X,Electronics,1,0,650,420,230
O00935,2025-05-14,C0201,South,Corporate,P008,Desk Lamp,Furniture,6,0.05,228.0,132,96.0
O00936,2025-02-13,C0248,South,Small Business,P003,Office Chair,Furniture,1,0.1,162.0,110,52.0
O00937,2025-07-16,C0061,West,Small Business,P003,Office Chair,Furniture,8,0.15,1224.0,880,344.0
O00938,2025-06-26,C0014,East,Consumer,P003,Office Chair,Furniture,4,0.2,576.0,440,136.0
O00939,2025-07-24,C0122,East,Corporate,P001,Laptop Pro 14,Electronics,3,0.15,3060.0,2550,510.0
O00940,2025-08-31,C0068,South,Small Business,P004,Standing Desk,Furniture,7,0.15,1844.5,1330,514.5
O00941,2025-08-18,C0098,East,Small Business,P007,Monitor 27,Electronics,1,0.1,252.0,180,72.0
O00942,2025-11-23,C0091,West,Small Business,P001,Laptop Pro 14,Electronics,2,0.2,1920.0,1700,220.0
O00943,2025-05-17,C0206,North,Corporate,P005,Smartphone X,Electronics,6,0.1,3510.0,2520,990.0
O00944,2025-12-11,C0151,South,Small Business,P007,Monitor 27,Electronics,8,0.05,2128.0,1440,688.0
O00945,2025-10-08,C0003,North,Consumer,P006,Backpack,Accessories,3,0.1,135.0,75,60.0
O00946,2025-09-26,C0027,West,Corporate,P001,Laptop Pro 14,Electronics,7,0,8400,5950,2450
O00947,2025-04-09,C0009,North,Small Business,P004,Standing Desk,Furniture,5,0.1,1395.0,950,445.0
O00948,2025-12-03,C0229,South,Small Business,P002,Wireless Headphones,Electronics,1,0.2,76.0,55,21.0
O00949,2025-11-06,C0034,West,Small Business,P002,Wireless Headphones,Electronics,2,0,190,110,80
O00950,2025-05-10,C0076,West,Small Business,P003,Office Chair,Furniture,2,0.05,342.0,220,122.0
O00951,2025-08-07,C0178,East,Corporate,P002,Wireless Headphones,Electronics,8,0.1,684.0,440,244.0
O00952,2025-02-01,C0098,West,Corporate,P003,Office Chair,Furniture,2,0.1,324.0,220,104.0
O00953,2025-04-02,C0113,North,Corporate,P001,Laptop Pro 14,Electronics,5,0.1,5400.0,4250,1150.0
O00954,2025-11-27,C0126,North,Consumer,P004,Standing Desk,Furniture,7,0.05,2061.5,1330,731.5
O00955,2025-11-26,C0028,West,Small Business,P007,Monitor 27,Electronics,4,0.2,896.0,720,176.0
O00956,2025-02-07,C0019,East,Corporate,P005,Smartphone X,Electronics,2,0,1300,840,460
O00957,2025-12-01,C0164,North,Consumer,P001,Laptop Pro 14,Electronics,8,0.05,9120.0,6800,2320.0
O00958,2025-12-25,C0085,West,Small Business,P007,Monitor 27,Electronics,5,0.05,1330.0,900,430.0
O00959,2025-08-12,C0104,North,Small Business,P001,Laptop Pro 14,Electronics,8,0.15,8160.0,6800,1360.0
O00960,2025-12-19,C0210,West,Consumer,P004,Standing Desk,Furniture,1,0.15,263.5,190,73.5
O00961,2025-07-25,C0015,North,Corporate,P006,Backpack,Accessories,6,0.1,270.0,150,120.0
O00962,2025-05-29,C0166,South,Consumer,P006,Backpack,Accessories,2,0.15,85.0,50,35.0
O00963,2025-06-03,C0179,West,Consumer,P001,Laptop Pro 14,Electronics,7,0.05,7980.0,5950,2030.0
O00964,2025-11-20,C0113,South,Consumer,P006,Backpack,Accessories,8,0,400,200,200
O00965,2025-10-31,C0062,West,Corporate,P001,Laptop Pro 14,Electronics,4,0,4800,3400,1400
O00966,2025-10-01,C0248,West,Consumer,P002,Wireless Headphones,Electronics,5,0.15,403.75,275,128.75
O00967,2025-06-22,C0202,North,Corporate,P001,Laptop Pro 14,Electronics,6,0,7200,5100,2100
O00968,2025-08-23,C0241,South,Small Business,P002,Wireless Headphones,Electronics,4,0.2,304.0,220,84.0
O00969,2025-03-14,C0126,North,Corporate,P004,Standing Desk,Furniture,2,0,620,380,240
O00970,2025-01-08,C0045,North,Corporate,P001,Laptop Pro 14,Electronics,4,0.05,4560.0,3400,1160.0
O00971,2025-03-29,C0214,North,Consumer,P002,Wireless Headphones,Electronics,8,0.2,608.0,440,168.0
O00972,2025-11-12,C0057,North,Consumer,P002,Wireless Headphones,Electronics,8,0.2,608.0,440,168.0
O00973,2025-06-16,C0031,South,Corporate,P007,Monitor 27,Electronics,6,0.15,1428.0,1080,348.0
O00974,2025-03-30,C0086,North,Consumer,P004,Standing Desk,Furniture,1,0.2,248.0,190,58.0
O00975,2025-03-28,C0179,East,Small Business,P005,Smartphone X,Electronics,3,0.15,1657.5,1260,397.5
O00976,2025-10-25,C0011,South,Consumer,P003,Office Chair,Furniture,8,0.05,1368.0,880,488.0
O00977,2025-09-07,C0021,North,Consumer,P007,Monitor 27,Electronics,3,0,840,540,300
O00978,2025-05-26,C0107,West,Small Business,P003,Office Chair,Furniture,2,0.2,288.0,220,68.0
O00979,2025-11-24,C0070,West,Corporate,P003,Office Chair,Furniture,4,0.05,684.0,440,244.0
O00980,2025-12-21,C0010,South,Small Business,P004,Standing Desk,Furniture,3,0.2,744.0,570,174.0
O00981,2025-06-28,C0108,North,Small Business,P008,Desk Lamp,Furniture,2,0.1,72.0,44,28.0
O00982,2025-09-29,C0025,East,Small Business,P004,Standing Desk,Furniture,4,0,1240,760,480
O00983,2025-05-22,C0014,South,Consumer,P004,Standing Desk,Furniture,8,0.05,2356.0,1520,836.0
O00984,2025-04-01,C0041,North,Consumer,P003,Office Chair,Furniture,8,0.15,1224.0,880,344.0
O00985,2025-08-11,C0065,East,Small Business,P006,Backpack,Accessories,5,0.05,237.5,125,112.5
O00986,2025-01-27,C0237,South,Consumer,P008,Desk Lamp,Furniture,1,0,40,22,18
O00987,2025-03-01,C0019,South,Small Business,P001,Laptop Pro 14,Electronics,8,0.2,7680.0,6800,880.0
O00988,2025-04-12,C0192,East,Consumer,P008,Desk Lamp,Furniture,6,0.15,204.0,132,72.0
O00989,2025-02-20,C0061,West,Consumer,P002,Wireless Headphones,Electronics,6,0.05,541.5,330,211.5
O00990,2025-08-30,C0150,West,Consumer,P007,Monitor 27,Electronics,4,0,1120,720,400
O00991,2025-11-09,C0117,South,Corporate,P007,Monitor 27,Electronics,3,0.05,798.0,540,258.0
O00992,2025-04-10,C0162,East,Corporate,P006,Backpack,Accessories,3,0.15,127.5,75,52.5
O00993,2025-01-17,C0178,North,Corporate,P004,Standing Desk,Furniture,6,0.05,1767.0,1140,627.0
O00994,2025-08-23,C0108,South,Corporate,P003,Office Chair,Furniture,2,0.15,306.0,220,86.0
O00995,2025-03-22,C0203,South,Small Business,P004,Standing Desk,Furniture,5,0.2,1240.0,950,290.0
O00996,2025-09-25,C0126,South,Small Business,P004,Standing Desk,Furniture,2,0.15,527.0,380,147.0
O00997,2025-01-08,C0187,West,Small Business,P008,Desk Lamp,Furniture,8,0.1,288.0,176,112.0
O00998,2025-08-11,C0149,South,Small Business,P004,Standing Desk,Furniture,4,0.1,1116.0,760,356.0
O00999,2025-01-23,C0011,West,Small Business,P003,Office Chair,Furniture,1,0.15,153.0,110,43.0
O01000,2025-07-21,C0123,North,Corporate,P001,Laptop Pro 14,Electronics,7,0.2,6720.0,5950,770.0
